user_id,day,scrolling_time,video_watching_duration,post_story_views,time_spent_daily,daily_logins,posting_frequency,liking_behavior,commenting_activity,sharing_behavior,educational_time_spent,entertainment_time_spent,news_time_spent,inspirational_time_spent,user_profile,churned
U0376,6,715.7105632851916,295.52220809404747,1200,2438.218216729483,2,3,5,1,0,190.23720202299762,56.09012289470932,99.80076891706682,56.09012289470932,casual,False
U0376,7,512.6337590355848,237.75488169763503,1984,2334.034322328619,4,0,3,0,0,40.84575154607538,40.84575154607538,40.84575154607538,191.49706769039318,casual,False
U0376,8,1107.685604768706,658.484962118334,1197,2292.3314680419708,3,0,3,0,0,99.9565734651514,99.9565734651514,99.9565734651514,573.2175711514093,casual,False
U0376,9,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0376,10,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0376,11,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0376,12,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0376,13,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0376,14,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0376,15,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0376,16,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0376,17,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0376,18,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0376,19,1264.1210455707692,616.6301870721829,1572,2856.7310101934095,4,2,21,0,1,262.6074406741311,290.9726694318445,154.2306347741281,114.92026531330555,casual,False
U0376,20,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0376,21,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0376,22,1107.0070822348557,649.250430311576,1424,2923.4984679759623,1,2,11,1,0,122.2188896517651,311.98557011134307,304.59895716995777,136.69505104289652,casual,False
U0376,23,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0376,24,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0376,25,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0376,26,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0376,27,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0376,28,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0376,29,1064.7829694037703,442.4278940284559,1058,2604.429551014019,2,0,8,0,1,97.99777059649178,74.50874749509266,160.43762425072595,229.66447775625588,casual,False
U0376,30,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0377,1,1200.0,1051.9065162015454,1281,3367.235152285678,4,0,18,0,0,192.2382056091102,514.7185935356465,382.50962759093187,257.76872554998965,engaged,False
U0377,2,1200.0,960.3853189032478,1774,3334.3481338088177,4,2,7,0,0,426.43755253196,428.87079387783746,180.01763070512186,264.0221566938981,engaged,False
U0377,3,1200.0,1045.272292126971,1746,3392.4589529593477,3,0,17,2,0,466.77620489869304,535.8247995368529,188.92897426190086,188.92897426190086,engaged,False
U0377,4,1200.0,1227.6758634885714,954,3657.2902802866492,6,0,97,6,1,212.12776995267672,212.12776995267672,212.12776995267672,998.906970428619,engaged,False
U0377,5,1200.0,1205.0808432884687,935,3573.6442226180106,0,0,20,6,0,940.9915237904266,229.00676264406695,186.3229680917585,186.3229680917585,engaged,False
U0377,6,1200.0,1401.1745769932845,1507,3825.200939628635,4,0,18,0,0,754.5843421606424,304.580586622751,252.16520148245758,480.8708093627835,engaged,False
U0377,7,1200.0,1841.673518772329,1788,4458.277114975693,3,0,43,3,0,303.2522891249514,1336.4822428151006,479.29029391068957,303.2522891249514,engaged,False
U0377,8,1097.5495211218038,775.1759947989648,1984,3023.2002767256727,3,0,5,0,0,120.81339682692237,453.4231104596803,291.15037261214775,120.81339682692237,engaged,False
U0377,9,1200.0,1178.6179404178977,919,3596.8122150971644,1,0,13,2,0,521.9474500821117,212.39079074123117,212.39079074123117,616.0831835325904,engaged,False
U0377,10,919.7779742640233,729.3976472018956,837,2966.104425888916,3,6,19,1,0,175.89546867215725,284.04665993768145,138.0149032756793,335.1473940033981,engaged,False
U0377,11,930.4998941891187,804.3073912780037,1666,3045.7047459087453,5,0,5,0,0,270.61895463284566,136.28164343378305,136.28164343378305,464.5225044083336,engaged,False
U0377,12,1200.0,1225.801043266977,1483,3572.1056798563,2,1,34,6,0,1059.8196656525056,166.4286714012648,166.4286714012648,166.4286714012648,engaged,False
U0377,13,1200.0,1689.7847099424514,1375,4242.245483544539,5,0,43,0,0,280.9966153310396,1066.351984466515,573.9002684159443,280.9966153310396,engaged,False
U0377,14,1055.9400740380117,796.6476536551521,854,3093.538471957889,2,1,8,4,0,683.3242914639467,122.7380601646475,122.7380601646475,122.7380601646475,engaged,False
U0377,15,1200.0,1052.6626899508133,1263,3382.549674898172,3,1,8,5,0,700.3513609944376,187.11804306931188,239.8997277847258,244.18054304969635,engaged,False
U0377,16,1082.3593575809489,893.1267879634067,1618,3137.31656097992,2,0,16,0,0,296.1278992512911,201.8625164019829,180.55968610719668,445.7664592194489,engaged,False
U0377,17,1200.0,1180.5832602804296,1775,3538.2644646029075,1,1,18,0,0,404.4611803987276,382.5661077764506,226.41967189660275,509.8175045311265,engaged,False
U0377,18,1200.0,1230.85023616617,1774,3609.0391114205104,2,1,16,0,0,220.69353022380244,647.6962690481099,252.825060676038,455.82425147255964,engaged,False
U0377,19,1200.0,1004.3440822738133,832,3355.4277934741694,3,0,25,0,0,707.9474998619975,187.14739560375864,187.14739560375864,235.18550240465493,engaged,False
U0377,20,1200.0,1333.2887048243595,1401,3728.2804933309603,2,0,35,2,0,997.489865603477,211.96505262705745,211.96505262705745,286.8605224733681,engaged,False
U0377,21,1151.7502795221606,1002.0121197573422,1074,3346.1179133727683,2,1,4,0,1,185.43834487328442,229.17287997651403,703.5780741755144,184.92861434745564,engaged,False
U0377,22,1200.0,823.4217908095682,1564,3111.752894828726,2,1,20,0,0,247.23003914967282,444.99814955424677,142.381391998076,228.14331412673027,engaged,False
U0377,23,1200.0,863.2391960202673,1472,3144.6970651114916,3,0,9,1,1,257.60555663285146,148.84865882594403,148.84865882594403,561.3941908267519,engaged,False
U0377,24,1025.0883252174226,703.4920372194052,880,2946.2372487479724,2,0,10,4,1,121.34326578555132,121.34326578555132,121.34326578555132,549.2074513913186,engaged,False
U0377,25,1200.0,1263.8404784472186,973,3646.6275502984518,4,0,64,6,0,614.7515878626439,420.8521498090616,325.29807846078035,256.725734165966,engaged,False
U0377,26,945.5271928340852,803.3281320361415,1256,3109.213086730866,3,1,16,0,0,166.00219319521224,520.555334404608,241.6350618722487,141.02049725879704,engaged,False
U0377,27,1200.0,1222.6762980232072,1913,3587.642812230677,7,0,30,2,3,578.6703885270787,345.11016054771187,283.4288787137337,352.43338444215266,engaged,False
U0377,28,1200.0,1069.852059362657,1748,3428.915325952198,1,0,16,0,2,570.4438900098681,327.21614260212203,190.38111456870766,301.8741787715003,engaged,False
U0377,29,1200.0,724.6762862210476,1346,2944.5821096751324,5,0,7,6,0,131.2006478823217,246.84762593216828,160.67695372769197,390.85688213295026,engaged,False
U0377,30,1200.0,1235.0274144435748,1545,3618.7706291040986,1,0,11,0,0,674.4010923620023,202.2615717009408,202.2615717009408,497.8463933402146,engaged,False
U0378,1,1058.634650643251,500.5018504968903,1143,2467.7530871611216,4,0,4,0,1,158.11979375001098,225.54861633661574,111.27748525683889,139.83191022280192,casual,False
U0378,2,1500.0,642.5616314552258,858,2832.0458340717996,2,0,26,1,0,232.6711161256715,116.78265331805723,143.84553862509503,326.7465260029758,casual,False
U0378,3,957.092627015065,597.4972505234889,988,2734.898095633411,1,0,5,0,1,88.58286584792866,206.6223418820401,340.1100220555136,88.58286584792866,casual,False
U0378,4,1500.0,695.7016002541125,1238,2884.0706375954383,2,1,14,1,0,128.35961517173988,255.45340486165145,352.4909663720931,122.76665118995383,casual,False
U0378,5,1500.0,976.0308882824722,1463,3280.463157581302,3,0,6,5,0,223.60861546385323,586.2026331200848,177.93117592045155,253.72073307691193,casual,False
U0378,6,841.9903234400982,470.7038391464037,1718,2627.988443141702,3,0,3,0,1,87.20912485676142,189.18098270082382,203.28304802718816,128.31528755692884,casual,False
U0378,7,1472.2933564634284,639.7071543695847,1802,2839.854742605118,1,0,10,5,1,307.78742301408516,110.73424308117656,110.73424308117656,272.59883342867965,casual,False
U0378,8,963.5865249447124,448.0949522078091,1138,2603.241543360842,5,0,8,0,0,183.19089625904394,84.62786529864627,114.86167339756241,186.56110840558975,casual,False
U0378,9,887.3835383016011,456.5896415011654,1899,2601.8768928025897,2,0,5,1,1,152.2785606797769,278.05457150037046,70.7718803112212,70.7718803112212,casual,False
U0378,10,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0378,11,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0378,12,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0378,13,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0378,14,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0378,15,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0378,16,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0378,17,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0378,18,824.8080901127295,468.0784660809015,1215,2635.177355406374,1,3,1,4,1,151.13669635589287,81.78856822569433,145.8176529221974,208.4344379025891,casual,False
U0378,19,1023.831935347796,644.2177591867536,1222,2839.5109805198445,6,1,3,1,0,113.57941419393357,233.00054992780187,350.3516022041754,113.57941419393357,casual,False
U0378,20,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0378,21,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0378,22,1357.9611937734733,761.4632953935788,1883,3070.7932613270095,4,1,3,4,0,140.53921361317614,140.53921361317614,557.7841579101706,187.93067619048637,casual,False
U0378,23,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0378,24,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0378,25,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0378,26,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0378,27,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0378,28,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0378,29,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0378,30,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0379,1,1200.0,1011.3811746344105,1611,3410.695976122164,1,1,28,5,0,242.97007654798264,451.1791761424922,305.23385998840905,386.31286344328043,engaged,False
U0379,2,1200.0,1202.1613616066325,1300,3597.0264029166483,7,0,20,0,0,477.47602020346073,323.9765214463659,443.31002391857845,326.26383734824327,engaged,False
U0379,3,1200.0,1245.630542835851,916,3659.2694297445582,2,1,21,0,1,429.9646244160131,280.44624428769026,283.5778152234728,640.280745817382,engaged,False
U0379,4,1200.0,1276.9053993353884,1507,3753.1403880119556,4,0,40,2,3,223.30954204401348,464.40679227340985,794.1145116505189,223.30954204401348,engaged,False
U0379,5,1200.0,1307.793745035115,1162,3754.0121852511024,7,0,7,7,0,638.9157499684153,477.4900674640578,230.00608751780072,361.6002803008286,engaged,False
U0379,6,1200.0,871.394421565712,1969,3202.558521417348,2,1,9,4,0,319.3195821279504,145.85791726787036,554.5231047536571,145.85791726787036,engaged,False
U0379,7,1200.0,1551.2959770474222,1215,3999.4974960852414,2,0,23,3,0,219.8031933834238,1323.08791593497,219.8031933834238,219.8031933834238,engaged,False
U0379,8,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,engaged,True
U0379,9,1200.0,1002.1800237418837,1529,3240.532542143261,5,0,17,0,0,452.670567363795,260.98419009246055,166.13016334853398,335.7476213384712,engaged,False
U0379,10,1200.0,1404.5087672821578,1041,3792.713270075824,2,1,11,2,0,532.0545993836191,559.5592345672478,423.05840121411313,249.04103491084408,engaged,False
U0379,11,1098.0452739089096,805.6040014145049,1390,3066.571520186747,1,0,12,1,0,321.2184062567385,138.78421861457895,282.51155364715606,299.0573416682737,engaged,False
U0379,12,1200.0,1331.5973377790726,1890,3731.938970906963,7,0,18,7,0,331.74564803159456,887.3319492355342,236.9306868199171,236.9306868199171,engaged,False
U0379,13,1156.2401567002662,1043.2272729494985,1752,3447.077349223454,3,1,27,0,0,179.2703861231359,179.2703861231359,892.2661908540462,179.2703861231359,engaged,False
U0379,14,1183.8394629863053,788.4044426297806,1489,3037.1846258658875,3,0,23,7,0,120.67406147444675,153.444939400568,596.3915635164262,120.67406147444675,engaged,False
U0379,15,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,engaged,True
U0379,16,1200.0,754.9519907531529,1981,3036.655612042877,3,0,14,1,0,123.28266888728065,547.6693159087766,193.42095835953856,123.28266888728065,engaged,False
U0379,17,914.6047559353143,693.9254339285831,1597,2958.7757885576502,0,2,9,0,0,382.1258016885326,190.5965700841764,199.5057391929906,139.54767759195084,engaged,False
U0379,18,1200.0,899.4856190561834,1558,3190.8761724930564,1,1,15,1,1,143.18276798300943,434.5034442189648,143.18276798300943,426.0071923080725,engaged,False
U0379,19,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,engaged,True
U0379,20,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,engaged,True
U0379,21,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,engaged,True
U0379,22,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,engaged,True
U0379,23,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,engaged,True
U0379,24,1200.0,947.1883535725938,1195,3261.073344683445,4,0,21,5,0,171.7145519461816,207.17444551626477,492.64460222348293,351.5397449975159,engaged,False
U0379,25,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,engaged,True
U0379,26,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,engaged,True
U0379,27,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,engaged,True
U0379,28,1200.0,1051.5894078759254,1106,3396.0921423112745,2,0,29,0,0,190.6202208213839,660.4025551898079,190.6202208213839,316.4491454786987,engaged,False
U0379,29,1200.0,978.291797322113,920,3258.7417731346695,4,0,32,2,0,729.8918270587634,169.5101953441461,166.66987536587985,166.66987536587985,engaged,False
U0379,30,1200.0,1262.3305443037093,1398,3663.798330246008,0,0,59,2,0,217.55081936940303,546.5109995135153,552.2298410341663,306.50667032892306,engaged,False
U0380,1,1053.2848642053887,683.6960210236545,1979,2880.221005034802,3,0,5,0,0,525.8505292749702,127.2451694588701,101.56265315048101,101.56265315048101,casual,False
U0380,2,1500.0,670.9055655935987,1092,2886.8241261356197,3,0,3,0,0,234.4074989052889,424.88557333754534,107.76552694639282,107.76552694639282,casual,False
U0380,3,892.1410247273453,576.1220505384754,1401,2756.910285820246,2,0,8,0,0,244.14553331263713,295.681458145969,97.04164718081977,97.04164718081977,casual,False
U0380,4,1369.382850315468,562.0769494121457,801,2777.8841511948567,4,2,7,0,0,138.19511364744116,109.0060249558026,175.13011343657683,335.552899155036,casual,False
U0380,5,615.929458431493,248.0393850586318,1087,2381.1258062952575,3,3,1,2,0,92.6639044356205,112.98638229271471,46.34840765141704,103.12711191550528,casual,False
U0380,6,1054.8192158351885,463.1468333952444,1050,2615.5387653895345,2,0,7,0,0,227.5401596070819,77.47291170139299,164.0093365183332,102.51635756272637,casual,False
U0380,7,676.9337637714837,330.07673896605104,1896,2460.007652406719,3,0,2,0,0,127.43390062421058,65.28635861482091,132.31904846437106,111.96834470331615,casual,False
U0380,8,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0380,9,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0380,10,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0380,11,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0380,12,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0380,13,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0380,14,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0380,15,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0380,16,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0380,17,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0380,18,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0380,19,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0380,20,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0380,21,1114.3217919891904,431.3127624906331,999,2596.665051798851,6,0,3,1,0,282.63567615818374,73.79390864284557,101.46391145089693,104.66800691304881,casual,False
U0380,22,1500.0,728.5584574377882,1708,3011.146153543756,1,0,13,0,1,129.50768875556818,488.51047656086,239.62029947175964,129.50768875556818,casual,False
U0380,23,842.4761222236048,493.8013484219548,1153,2693.2149402916775,4,1,5,0,0,88.59137599273512,307.3958647303369,186.6363235758705,88.59137599273512,casual,False
U0380,24,1471.9972381433452,619.5217140079574,922,2801.9049927698215,5,0,4,0,0,111.71247116720576,438.08838876805044,118.39166166735934,111.71247116720576,casual,False
U0380,25,558.344613957321,265.2623307849303,1840,2362.2222689784753,5,2,3,0,0,166.80278312522077,44.74918513566717,88.92111558192039,44.74918513566717,casual,False
U0380,26,983.3852106367557,599.454160565794,1219,2211.298698870478,5,1,3,1,0,426.50886045475187,133.31404268043892,96.16808743864799,96.16808743864799,casual,False
U0380,27,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0380,28,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0380,29,1260.1636442874274,639.2108486511495,1345,2879.1883991876,1,0,8,5,0,445.0589480167508,106.04540293354772,106.04540293354772,176.03864530375398,casual,False
U0380,30,969.5516333027346,445.2072368840563,804,2611.472994394606,2,4,5,2,0,75.89545510734186,352.78662907258047,75.89545510734186,75.89545510734186,casual,False
U0381,1,837.2064854725702,494.1281257353996,1356,2723.0492041993652,2,0,16,1,0,120.04476744866307,229.6725803579001,114.00784339841177,219.3240129943903,casual,False
U0381,2,744.546383664869,301.89242482482496,1010,2416.881249037161,4,0,6,0,0,50.753649767321996,50.753649767321996,242.62029973519492,50.753649767321996,casual,False
U0381,3,1183.6209192835838,522.8459150821647,1300,2705.5306728965884,1,0,2,4,0,279.23881284736655,191.67602901817352,93.82237230705242,98.79345872399585,casual,False
U0381,4,940.8325450068993,395.258116041535,1955,2534.6547941363583,9,0,3,0,0,151.5692506750378,108.43494146355819,119.6796553887505,122.97094660901175,casual,False
U0381,5,982.1176948279244,525.093416052111,1465,2725.119067715881,7,0,4,1,1,136.50904866379565,129.91184254665563,335.3686061595386,97.32957034589113,casual,False
U0381,6,1500.0,1014.240404735703,1946,3367.300639812197,5,1,11,0,0,179.62274118813409,269.082920027237,224.1831487844599,649.4118298123659,casual,False
U0381,7,1263.4480871971366,483.13196614684875,1555,2691.15401598534,3,4,7,0,0,87.90198162904898,268.0862442304411,87.90198162904898,198.26380849680083,casual,False
U0381,8,937.2772102683937,392.06697673013485,1653,2550.4663835924707,3,0,4,0,1,68.6004836038648,231.90770624752503,68.6004836038648,164.3577101372162,casual,False
U0381,9,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0381,10,988.9839142747355,503.18043327738224,1794,2708.301610210554,5,0,6,1,0,244.12327566855623,95.36416585927866,89.80829467986756,236.00587400285121,casual,False
U0381,11,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0381,12,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0381,13,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0381,14,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0381,15,1500.0,605.8608660553169,1802,2816.2928023963836,0,0,5,0,0,139.04952639432048,417.77847943644394,114.2323982828096,114.2323982828096,casual,False
U0381,16,1500.0,632.2122586554777,1091,2884.088315306032,3,0,9,1,1,118.1228366057614,285.68770119084706,118.1228366057614,325.1549409036623,casual,False
U0381,17,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0381,18,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0381,19,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0381,20,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0381,21,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0381,22,1500.0,624.4766785308736,1933,2876.8415280933095,5,1,6,1,1,132.6230546916225,143.97637132345253,215.50287714268111,362.7392249355532,casual,False
U0381,23,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0381,24,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0381,25,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0381,26,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0381,27,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0381,28,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0381,29,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0381,30,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,casual,True
U0382,1,1200.0,1136.291080778154,817,3479.615633944516,4,0,14,0,0,176.80500184830652,176.80500184830652,692.8762341455025,394.1293961024007,engaged,False
U0382,2,879.9914965363226,777.4365893163157,1437,3029.6208056966457,2,0,20,0,0,136.7086971117536,363.6763522485781,225.18829657715384,262.04745975916023,engaged,False
U0382,3,1200.0,1406.9348901064318,1514,3800.4737709806636,9,0,7,0,2,1134.7431746185323,211.24353212071043,211.24353212071043,211.24353212071043,engaged,False
U0382,4,1200.0,870.1284608082836,1538,3172.938089279648,3,0,6,4,0,209.86029434504417,365.89801656847146,146.63334126676617,401.5464370993665,engaged,False
U0382,5,1200.0,1151.4237371913246,1023,3500.780122286691,2,1,26,6,0,329.68427350342125,396.7187846957506,229.24140994565232,518.135654141867,engaged,False
U0382,6,1200.0,911.0737323512094,1760,3237.872945977144,3,1,7,2,0,663.9245568965439,228.72221720377618,159.61308593841187,159.61308593841187,engaged,False
U0382,7,1200.0,751.4364795476629,1733,3050.6793967937106,6,1,19,0,0,221.21939080968914,142.70066844050945,508.3126247052216,138.44671283829044,engaged,False
U0382,8,1200.0,1129.7724315779317,1713,3470.2880652842223,2,1,6,2,0,305.12473161889284,757.8024518047594,188.18044093028487,188.18044093028487,engaged,False
U0382,9,1200.0,967.5807858687206,1370,3240.0997812192263,4,2,34,8,0,346.4743615242898,152.28625062540794,152.28625062540794,565.0529184441205,engaged,False
U0382,10,1200.0,1348.2613568110376,1643,3781.753483323117,6,0,27,2,0,463.9995049515507,254.33539883413238,264.6183361815036,763.8002433559303,engaged,False
U0382,11,1200.0,1234.449426243126,1915,3652.69457783295,4,0,16,0,1,564.6176899969689,208.33346794100402,636.409951953973,208.33346794100402,engaged,False
U0382,12,1193.4910478313718,728.1774527896621,1610,2994.7196024692216,5,0,5,0,1,130.9098239855716,465.5560960147371,241.34385848334136,130.9098239855716,engaged,False
U0382,13,1200.0,1178.053564270699,1877,3516.1643086943313,3,0,7,2,3,197.4508534402881,336.58862646521845,757.6739753485367,197.4508534402881,engaged,False
U0382,14,1200.0,1388.4886907709388,1216,3905.7854110085136,1,0,32,0,0,937.6005772049799,244.16425361964463,455.85632656424434,244.16425361964463,engaged,False
U0382,15,1200.0,1136.7589799914535,1632,3534.085908009016,1,0,10,6,0,211.30473494089168,509.412437754463,567.5010942970438,206.86764101661745,engaged,False
U0382,16,1200.0,1341.334068938242,1853,3746.354926379796,4,0,28,0,0,397.16739198866543,248.34661648234805,651.1025591116885,421.73835879709384,engaged,False
U0382,17,1200.0,1253.6562872514064,1015,3672.7525804804636,5,0,37,0,0,556.4207825696618,477.0771851956394,219.5215643961829,392.73304831897946,engaged,False
U0382,18,1200.0,1336.6711780576425,1351,3746.3995201010703,5,0,13,2,0,221.22826290147833,221.22826290147833,641.6901590910626,649.2528352070512,engaged,False
U0382,19,899.0409578039182,761.5310087323219,914,2997.047210122738,3,0,9,0,0,134.08182754782476,252.02230205034803,252.28044194350974,348.6626385810552,engaged,False
U0382,20,1116.6097522709501,828.9817253060173,1903,3046.9331711840514,4,0,43,1,2,436.9827097399291,178.26272587255207,275.95493666815497,145.7327989034152,engaged,False
U0382,21,1200.0,1317.411283750142,920,3750.1085938019846,4,0,12,0,0,923.7418628963586,331.8981201478612,232.23430537888237,232.23430537888237,engaged,False
U0382,22,1200.0,1171.6427652735615,1976,3534.5909890352564,1,0,22,0,0,198.5469180528538,416.5484097874258,695.948743142123,198.5469180528538,engaged,False
U0382,23,1200.0,1134.268618035655,1963,3545.483124203799,0,0,22,0,3,182.89173265033398,949.8832420135221,188.81641688960872,182.89173265033398,engaged,False
U0382,24,1083.736829930604,965.8248750131733,1367,3267.0772041940195,4,0,38,0,1,154.61417767464917,744.0354436664873,198.8134051782339,154.61417767464917,engaged,False
U0382,25,1200.0,984.043858600038,1552,3325.0580957646744,2,1,32,2,0,355.5360830201831,261.44541961296943,233.39552387568193,444.6810692558402,engaged,False
U0382,26,1200.0,1376.0044349848415,1765,3804.0709216253854,2,0,28,11,0,543.4401915029908,233.3742227151234,233.28443309218903,752.9720743150821,engaged,False
U0382,27,1004.985589598472,968.366977558404,1837,3245.8046717237767,5,0,10,0,0,269.60603352239303,198.78447522614707,160.43202160851632,599.9821413667199,engaged,False
U0382,28,1200.0,1001.0776969370559,902,3375.4840462549823,4,0,34,0,0,172.0755241089847,172.0755241089847,770.7113268184606,225.62167121855236,engaged,False
